#Parameters = {M=2; N=57.75; a=0.4; b=0.81; d=1.0125; er=3; g=0.01; p=0.8; srr=0.0025; wgr6=1.625}
#"Frequency / GHz"	"S1,1 [Magnitude / dB]"
#-----------------------------------------
100.04000091553	-14.481579482096
100.15000152588	-14.125763544315
100.26000213623	-14.194078876420
100.37000274658	-14.700264732684
100.48000335693	-15.682827119282
100.58999633789	-17.212637336739
100.69999694824	-19.398789204907
100.80999755859	-22.320957947268
100.91999816895	-25.353251244724
101.02999877930	-25.560430505372
101.13999938965	-22.956261623741
101.25000000000	-20.410538440094
101.36000061035	-18.490800274704
101.47000122070	-17.090353950343
101.58000183105	-16.091589520917
101.69000244141	-15.430282585867
101.80000305176	-15.085191059775
101.91000366211	-15.064576482375
102.01999664307	-15.398155031243
102.12999725342	-16.135596755740
102.23999786377	-17.351965511831
102.34999847412	-19.159255599608
102.45999908447	-21.704908004078
102.56999969482	-24.960887652745
102.68000030518	-27.216748582434
102.79000091553	-25.560228126760
102.90000152588	-22.738283322753
103.01000213623	-20.539747667165
103.12000274658	-18.981875199959
103.23000335693	-17.891115680797
